3871.37818,0.98259
3872.25342,0.94201
3872.62058,-0.39728
3873.09504,1.08387
3873.39354,1.18681
3873.48318,0.14533
3873.87633,1.10033
3873.97862,1.14963
3874.10283,0.64396
3874.10855,1.2007
3874.21989,1.00118
3874.2435,0.98617
3874.2435,0.01988
3874.28212,0.97082
3874.32694,-0.47396
3874.36628,1.19001
3874.38965,1.12326
3874.41278,1.18819
3874.41659,1.1471
3874.4266,0.99406
3874.44115,1.19793
3874.45259,0.7074
3874.45331,1.16932
3874.47429,0.74523
3874.48049,1.17894
3874.53747,1.07608
3874.54581,-0.47649
3874.55082,1.14772
3874.56155,0.87985
3874.57943,1.18378
3874.58062,1.01969
3874.59016,-0.3639
3874.5966,1.05632
3874.60756,1.10008
3874.61352,0.6617
3874.61495,1.04868
3874.64547,1.037
3874.64571,1.08239
3874.64762,1.13906
3874.64952,1.09229
3874.65596,0.6914
3874.65739,1.13435
3874.66025,-0.50782
3874.66431,0.9867
3874.66431,1.19991
3874.67003,1.10324
3874.67027,1.19818
3874.6748,1.1766
3874.67766,1.18983
3874.68457,1.20502
3874.70603,0.99046
3874.71032,1.20426
3874.71175,1.19896
3874.73679,0.91
3874.73941,0.93102
3874.74227,1.20273
3874.76063,0.54589
3874.7642,1.15604
3874.80354,1.1575
3874.81594,1.18492
3874.81666,0.79035
3874.8219,1.10788
3874.82262,1.17343
3874.82738,1.14877
3874.83549,0.8881
3874.84741,0.82265
3874.8486,1.08518
3874.85528,1.02025
3874.86625,1.20023
3874.9032,1.08369
3874.91107,1.20362
3874.91775,1.17973
3874.92347,1.14465
3874.95637,1.1169
3874.98045,1.19816
3874.99166,1.08625
3874.99428,0.11631
3875.00215,1.16912
3875.01192,0.98155
3875.05674,1.05988
3875.07176,0.97205
3875.09203,0.1888
3875.09346,1.2056
3875.13137,-0.28185
3875.17071,0.99291
3875.1905,1.17757
3875.20909,0.96365
3875.21267,-0.13492
3875.23556,-0.58412
3875.24247,1.16628
3875.24748,-0.28736
3875.24867,0.7377
3875.26298,0.95687
3875.30088,-0.6311
3875.30994,1.19098
3875.32425,1.13957
3875.33498,1.19355
3875.33879,1.18727
3875.34308,1.11962
3875.38123,1.17046
3875.42987,0.13484
3875.4313,1.16113
3875.43368,0.72814
3875.4499,1.20297
3875.49901,0.71408
3875.53906,1.1831
3875.66996,0.43966
3875.73123,1.15755
3875.78082,0.97181
3875.83995,1.19007
3875.84424,1.09431
3875.86069,1.2041
3875.87714,-0.62206
3875.87976,1.05395
3875.94056,0.94874
3875.96345,1.18595
3875.99182,0.15886
3875.99635,0.93976
3876.00422,1.18432
3876.00946,1.20375
3876.01686,1.17635
3876.09935,0.79324
3876.12128,0.87912
3876.12248,1.11181
3876.225,1.0087
3876.23096,1.13209
3876.28007,-0.06539
3876.46699,0.10516
3876.4801,-0.22949
3876.5204,1.13697
3876.52063,1.08809
3876.52516,1.11813
3876.64461,-0.03308
3876.66345,0.62781
3876.71113,0.70608
3876.71351,1.1749
3876.7345,0.65911
3876.88851,-0.55294
3876.98531,1.03543
3876.9896,1.007
3877.06637,0.14536
3877.08139,1.16284
3877.15387,1.16093
3877.20108,1.08453
3877.20871,1.03468
3877.28262,1.19164
3877.33698,0.93901
3877.36201,0.05485
3877.48933,-0.58352
3877.50554,1.1918
3877.52461,0.81798
3877.59328,1.17623
3877.60902,0.85488
3877.72894,0.54009
3877.74181,-0.38106
3877.79427,0.21009
3877.82788,1.12526
3877.82908,0.97752
3877.85077,-0.2573
3878.00741,-0.21296
3878.01766,1.11044
3878.05796,1.13686
3878.06511,-0.5744
3878.11518,1.19228
3878.15094,1.18175
3878.20482,1.08352
3878.22962,1.16508
3878.25489,-0.5558
3878.29638,-0.36506
3878.30854,-0.52742
3878.41797,0.43534
3878.42202,0.98617
3878.46279,-0.43961
3878.49784,0.31029
3878.53312,1.14939
3878.55601,0.05953
3878.60513,0.83461
3878.68786,1.19177
3878.69692,1.18606
3878.80421,0.80448
3878.83878,0.36972
3878.8414,0.72919
3878.86381,0.3605
3878.88837,1.1009
3878.9134,0.97321
3879.16732,1.17296
3879.18019,0.61155
3879.2913,-0.25919
3879.32944,1.09346
3879.35853,-0.15944
3879.40836,-0.10081
3879.44245,0.80813
3879.5743,1.1784
3879.68135,0.00751
3879.6835,1.09064
3879.68636,-0.54571
3879.76956,-0.62698
3879.80151,0.88626
3879.80485,1.19082
3879.81534,-0.07307
3879.85396,1.12815
3879.92525,-0.3019
3879.94122,-0.47101
3880.09334,-0.21241
3880.10955,-0.46923
3880.17058,1.16324
3880.22566,1.09484
3880.27096,-0.51598
3880.29742,-0.17598
3880.30577,1.13453
3880.31745,0.87852
3880.31936,0.04897
3880.50199,0.73194
3880.51724,-0.63463
3880.5995,0.952
3880.6293,0.59359
3880.63359,-0.58515
3880.72801,1.15754
3880.7764,1.06196
3880.79786,0.08067
3880.80192,1.17466
3880.85961,0.80694
3881.03867,1.20343
3881.08683,-0.48891
3881.10066,-0.54999
3881.18768,-0.04984
3881.27208,-0.23238
3881.29854,0.81009
3881.31189,1.20501
3881.38962,0.14032
3881.39129,-0.60987
3881.39439,-0.50023
3881.39486,1.07694
3881.41131,-0.16388
3881.43086,1.07265
3881.44278,-0.22321
3881.45065,0.9167
3881.48952,-0.13119
3881.52718,1.11032
3881.53982,0.30441
3881.60467,0.03312
3881.62208,-0.57024
3881.83403,1.12788
3881.85811,1.19841
3881.86264,0.94573
3881.87242,-0.53746
3881.92654,0.93732
3881.93774,1.17594
3881.93798,0.06842
3881.93965,1.09933
3881.95801,0.88626
3881.96039,1.04279
3881.98972,-0.57646
3882.00569,0.1443
3882.06053,-0.14492
3882.1013,1.05572
3882.26676,0.66126
3882.27725,1.03122
3882.29728,0.14532
3882.31397,-0.55106
3882.43461,-0.54174
3882.46107,0.92151
3882.56669,0.10552
3882.59721,1.10907
3882.64155,0.92475
3882.70307,-0.50729
3882.761,1.06637
3882.76696,0.84769
3882.76744,0.14299
3882.82442,0.13045
3882.84445,0.64951
3882.86018,0.03312
3882.86758,1.1973
3882.89928,0.75856
3882.90524,1.11068
3882.90596,0.14532
3882.91264,0.14536
3882.91335,1.20594
3882.98988,-0.06959
3883.03089,1.12408
3883.07691,1.20343
3883.12268,0.1401
3883.12888,0.79641
3883.13913,0.15808
3883.17108,0.95045
3883.18086,1.20426
3883.18849,0.12526
3883.19063,-0.18681
3883.22139,0.92584
3883.26883,1.15981
3883.31866,-0.51368
3883.33988,0.48018
3883.3487,0.95354
3883.39758,1.16025
3883.40998,1.12044
3883.42547,0.14487
3883.49772,-0.37495
3883.5988,1.06885
3883.62336,0.88177
3883.62575,1.13588
3883.62646,1.16885
3883.62765,0.84106
3883.68869,-0.14435
3883.69226,-0.55945
3883.72135,1.08472
3883.7738,0.66672
3883.83484,1.2043
3883.84223,0.84789
3883.95619,0.86018
3883.98194,1.17549
3883.99839,-0.5851
3884.00221,-0.40893
3884.00269,-0.49928
3884.00984,-0.59004
3884.03678,0.14067
3884.09424,1.17429
3884.11975,1.17462
3884.12428,0.12421
3884.1846,0.73105
3884.20367,-0.54997
3884.21869,1.05577
3884.23419,1.02945
3884.24087,0.99657
3884.46164,0.08922
3884.54461,-0.56153
3884.57274,1.1329
3884.60684,0.79413
3884.69934,1.01198
3884.70721,-0.6155
